pge_id;nom;lat_deco;lon_deco;alt_deco_m;orientations;parapente;delta;thermique;soaring;treuil;cross;plaine;atterro_nom;lat_atterro;lon_atterro;alt_atterro_m;lien_pge;ffvl_id
2573;Laifour;49.9171;4.70462;348;SW;1;0;0;0;0;0;0;;49.9149;4.70111;140;http://www.paraglidingearth.com/?site=2573;0
7413;Lalandelle;49.4083;1.89111;200;N,NE,E;1;0;1;1;0;0;0;;49.4092;1.893;143;http://www.paraglidingearth.com/?site=7413;0
10650;Lalandelle;49.4052;1.8984;208;N,NE;1;0;1;1;0;0;0;;49.4074;1.8997;138;http://www.paraglidingearth.com/?site=10650;0
10735;Lanches (Col de la Loze, Courchevel);45.4079;6.6021;2300;NE,SE,SW,W;1;0;1;0;0;1;0;;45.4322;6.62056;1261;http://www.paraglidingearth.com/?site=10735;0
21827;Lancrenaz;45.845;6.25882;-1;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21827;0
2854;Landemer;49.6786;-1.7745;91;N;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2854;0
11433;Lann Vraz;48.8175;-3.0352;48;N;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11433;0
2797;Lans en vercors;45.1186;5.59722;1292;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2797;0
22907;Lans-en-Vercors 100m;45.1209;5.59261;1100;N,NE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22907;0
22906;Lans-en-Vercors 200m;45.1205;5.59472;1170;SW,W,NW;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=22906;0
2983;Lanslevillard;45.2716;6.92552;2255;;1;0;0;0;0;0;0;Lanslevillard;45.2925;6.92306;1518;http://www.paraglidingearth.com/?site=2983;0
2837;Laparade;44.3833;0.4426;170;SE;1;0;0;1;0;0;1;;44.3772;0.4429;42;http://www.paraglidingearth.com/?site=2837;0
22046;Laprugne Vol Libre;46.0049;3.79454;1101;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22046;0
2546;Laragne - le Chabre;44.2978;5.7651;1304;N,NE,SE,S,SW;1;1;1;1;0;1;0;;44.2795;5.7756;735;http://www.paraglidingearth.com/?site=2546;0
10019;Lauret : Puech de Dolgue;43.8392;3.9009;268;SE,S,SW;1;0;1;1;0;0;0;;43.8349;3.9015;156;http://www.paraglidingearth.com/?site=10019;0
2819;Lavoute sur loire;45.1122;3.91806;860;N,NE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2819;0
21708;Le Billot;48.9654;0.07129;185;;1;0;0;0;0;0;0;;48.9628;0.06819;109;http://www.paraglidingearth.com/?site=21708;0
2520;Le Bouant;46.1608;5.83583;976;S;1;0;0;0;0;0;0;prés gelés;46.1398;5.82462;544;http://www.paraglidingearth.com/?site=2520;0
2672;Le Bressiot;47.2998;4.65;466;N;1;0;1;0;0;0;0;;47.3019;4.6488;437;http://www.paraglidingearth.com/?site=2672;0
2682;Le bugue;44.8939;0.95444;183;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2682;0
19456;le bus;48.6719;-3.57389;85;N,NW;1;1;0;1;0;0;0;;48.6722;-3.5783;10;http://www.paraglidingearth.com/?site=19456;0
21277;le Chalvet (Saint Andre les Alpes);43.9786;6.4799;1555;E,SE,S,SW,W;1;1;1;1;0;1;0;Lac / Aerogliss;43.9584;6.50876;879;http://www.paraglidingearth.com/?site=21277;0
2519;Le chanay;45.9431;5.51139;945;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2519;0
3015;Le chat;45.6628;5.82139;1494;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3015;0
2895;Le chateau;44.4717;3.275;770;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2895;0
22793;Le Col Vert;45.0334;5.59959;1469;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22793;0
18112;Le Colombier;45.6444;6.1187;1998;S,SW,W,NW;1;0;1;0;0;1;0;;45.6497;6.0953;943;http://www.paraglidingearth.com/?site=18112;0
2528;Le cousson;44.0536;6.23972;1492;SW;1;0;0;0;0;0;0;;44.0842;6.22532;585;http://www.paraglidingearth.com/?site=2528;0
10857;Le Fort;44.236;5.4824;1005;E,SE,S;1;0;1;1;0;1;0;;44.2295;5.4933;849;http://www.paraglidingearth.com/?site=10857;0
2958;Le gaschney;48.0353;7.03556;1258;S,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2958;0
3037;le Grand Bornand;45.9587;6.4763;2017;NE,SW;1;0;1;0;0;1;0;village;45.9411;6.43123;922;http://www.paraglidingearth.com/?site=3037;0
23127;Le Grand Mas;44.5022;2.50553;589;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23127;0
21743;Le Grand Moiré (TREUIL);46.8577;-0.18164;107;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21743;0
15334;Le Grand Mont;45.6321;6.5371;2652;NE,E,SE,S;1;0;0;0;0;0;0;;45.6048;6.4718;1061;http://www.paraglidingearth.com/?site=15334;0
22645;Le grand Plaisance Ouest;43.9127;2.57301;623;W,NW;1;0;0;0;0;0;0;;43.9182;2.55581;251;http://www.paraglidingearth.com/?site=22645;0
2793;Le Grand Ratz;45.3293;5.6359;802;SW,W,NW;1;1;1;1;0;0;0;;45.3249;5.6192;192;http://www.paraglidingearth.com/?site=2793;0
7258;Le Grand Replomb;45.2008;5.98028;2467;S,SW,W;1;0;0;0;0;0;0;;45.2094;5.94056;830;http://www.paraglidingearth.com/?site=7258;0
15343;Le Grand Tony;45.2477;4.53697;1097;SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=15343;0
10744;Le Hucel;46.3988;6.7042;948;N,NE;1;0;1;1;0;0;0;;46.4047;6.6838;428;http://www.paraglidingearth.com/?site=10744;0
2602;Le kaymard;44.5463;2.47816;698;S;1;0;0;0;0;0;0;Officiel;44.5365;2.47196;390;http://www.paraglidingearth.com/?site=2602;0
2921;Le Layens;43.0203;-0.64472;1518;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2921;0
3074;Le Mai - Cap Sicié;43.0553;5.8591;100;E,SE;1;0;0;1;0;0;0;;43.0553;5.8588;100;http://www.paraglidingearth.com/?site=3074;0
2678;Le maupuy sur gueret;46.1642;1.83778;604;NE,E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2678;0
3100;Le menil;47.9031;6.8045;860;N,NE,SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3100;0
20076;Le Mont;45.6347;6.79845;1418;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=20076;0
10459;le Mont Caume;43.1839;5.9075;770;SE,S,W,NW;1;0;1;1;0;0;0;;43.18;5.9059;569;http://www.paraglidingearth.com/?site=10459;0
3054;Le mont clairon;49.9194;2.7295;71;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3054;0
2906;Le mont dore;45.5286;2.81389;1856;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2906;0
2616;Le mont du pere;48.9306;-0.445;266;SE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2616;0
6917;Le Murier 4 Seigneurs;45.157;5.7776;664;W;1;0;1;1;0;1;0;;;;;http://www.paraglidingearth.com/?site=6917;0
12159;Le Méruz;45.7864;6.42623;1300;N,NE,E,SE,S,SW,W,NW;1;0;0;0;0;1;0;Aire d'atterrissage de Marthod;45.7284;6.41933;389;http://www.paraglidingearth.com/?site=12159;0
2732;Le Pas Saint Martin;45.0228;5.465;1280;SW;1;0;1;1;0;0;0;;45.0208;5.44639;737;http://www.paraglidingearth.com/?site=2732;0
22231;Le Petit Cordeil;44.0675;6.50952;1776;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22231;0
22644;Le Pierdel - Les Moquettes;43.9254;2.52116;585;E;1;0;0;0;0;0;0;;43.926;2.53949;243;http://www.paraglidingearth.com/?site=22644;0
18197;Le Prorel;44.9005;6.58485;2364;N,E,S;1;0;1;0;0;0;1;;44.8723;6.60725;1173;http://www.paraglidingearth.com/?site=18197;0
11629;le Puet;43.7102;6.8282;1016;E,SE,S,SW,W;1;0;1;1;0;1;1;;43.7023;6.8371;720;http://www.paraglidingearth.com/?site=11629;0
2908;Le puy gros;45.5983;2.78972;1461;E,SE,S,SW,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2908;0
3052;Le raffoux;46.7667;-0.13333;141;N,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3052;0
21312;Le Rissas;44.1959;5.16772;533;S,SW;1;0;1;1;0;0;0;;44.1922;5.16269;366;http://www.paraglidingearth.com/?site=21312;0
2825;Le roc;42.8778;1.45111;1548;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2825;0
2834;Le roc nord;44.8631;1.43667;188;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2834;0
2833;Le roc site ouest;44.8736;1.45065;275;W;1;0;0;0;0;0;0;aterrissage ouest;44.88;1.4455;86;http://www.paraglidingearth.com/?site=2833;0
14778;Le rolzac'h;48.2082;-4.1171;125;NE;1;1;1;1;0;0;1;;48.2071;-4.1184;141;http://www.paraglidingearth.com/?site=14778;0
2856;Le rozel;49.4745;-1.8443;46;NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2856;0
22394;Le signal;45.7902;6.69978;1767;;1;0;1;0;0;0;0;;45.8004;6.71929;1187;http://www.paraglidingearth.com/?site=22394;0
2994;Le Sire Sud;45.6306;5.96611;1492;SE,S,SW;1;1;1;1;0;1;0;Montagny;45.6094;5.93167;303;http://www.paraglidingearth.com/?site=2994;0
2749;Le tilleul othon;49.11;0.82278;158;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2749;0
15526;Le Vieux Chaillol;44.7352;6.1901;3120;E,SE,S,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=15526;0
2844;Le villard;44.4681;3.27083;896;N;1;1;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2844;0
3062;Leguille;43.965;1.55333;131;E,W;1;0;0;0;1;0;0;;;;;http://www.paraglidingearth.com/?site=3062;0
2798;Les 2 alpes;44.9969;6.14833;2393;SW,W;1;0;1;0;0;1;0;;45.0008;6.12694;1633;http://www.paraglidingearth.com/?site=2798;0
11404;Les 2 lacs;45.2919;6.5723;2381;N,NE,NW;1;0;1;1;0;0;0;;45.2957;6.5771;2249;http://www.paraglidingearth.com/?site=11404;0
11479;Les Andelys;49.2493;1.39357;116;SW;1;0;1;0;0;0;1;;49.2499;1.395;140;http://www.paraglidingearth.com/?site=11479;0
19999;Les angles;42.571;2.05798;2070;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=19999;0
2935;Les Angles - Les Pelerins;42.5897;2.03056;1983;N,NE,E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2935;0
17561;Les antennes de Grasse;43.693;6.89387;1200;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17561;0
2999;Les arcs;45.5678;6.845;2501;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2999;0
3094;Les bouchaux;47.9978;6.89111;921;N,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3094;0
3027;Les carroz d'araches;46.0308;6.6702;1797;N,W,NW;1;1;1;1;0;1;0;;46.0213;6.6397;1138;http://www.paraglidingearth.com/?site=3027;0
22108;Les Caves;47.3298;2.82848;239;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22108;0
22525;Les chalets du Lachat;45.9541;6.66868;1670;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22525;0
22526;Les chalets du Nant;45.952;6.6527;1027;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22526;0
2651;Les chanceves;45.0925;1.85333;464;SE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2651;0
3036;Les Gets - Mont Chery;46.1686;6.64889;1794;E,SE,S,SW;1;0;1;0;0;1;0;;46.1626;6.67393;1175;http://www.paraglidingearth.com/?site=3036;0
18791;Les Gypières;43.2803;5.66972;470;E,SE,S;1;1;1;0;0;0;0;;43.2672;5.68444;162;http://www.paraglidingearth.com/?site=18791;0
3030;Les houches -  Prarion;45.8961;6.75056;1938;NE,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3030;0
2721;Les Limouches;44.8906;5.14131;984;N;1;1;0;0;0;0;0;La Touvière;44.8977;5.13322;546;http://www.paraglidingearth.com/?site=2721;0
22477;Les Martinières NW;45.8439;4.4833;612;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22477;0
2540;Les Richards;44.6811;6.23152;1530;N,S,SW,W;1;0;1;0;0;1;0;Les Richards;44.6707;6.24469;1139;http://www.paraglidingearth.com/?site=2540;0
7589;Les Saix;46.0536;6.69763;1622;N,NE,E,SE,S,SW,W,NW;1;1;1;1;0;1;0;;46.0819;6.71254;688;http://www.paraglidingearth.com/?site=7589;0
11440;Les tablettes;48.5597;-2.7348;61;N,NE,E;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11440;0
9736;les trois croix;46.9197;4.6697;505;NE,SE;1;0;1;1;0;0;0;;46.9199;4.6712;486;http://www.paraglidingearth.com/?site=9736;0
17493;Les villard de Macot;45.5387;6.6731;1321;SW,W,NW;1;0;1;0;1;1;0;;45.553;6.6634;693;http://www.paraglidingearth.com/?site=17493;0
2716;Lesches en diois;44.6097;5.54778;1501;SE,S,SW;1;1;1;0;0;1;0;;;;;http://www.paraglidingearth.com/?site=2716;0
2574;Letanne beaumont;49.5571;5.06069;251;NE,E;1;0;0;0;0;0;0;Létanne Beaumont;49.5586;5.06327;157;http://www.paraglidingearth.com/?site=2574;0
22478;Letra NE;45.9575;4.49066;670;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22478;0
15900;Leucate -Sémaphore Falaise EST;42.9117;3.057;50;NE,E,SE;1;0;0;1;0;0;0;;42.9117;3.057;50;http://www.paraglidingearth.com/?site=15900;0
2803;Lezat;46.5032;5.93683;905;E,SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2803;0
3082;Libarderie;46.0608;0.98611;284;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3082;0
2878;Licques - haut vigneau;50.7858;1.93583;71;SE,S,SW;1;0;1;0;0;0;0;;50.7971;1.94603;86;http://www.paraglidingearth.com/?site=2878;0
11468;Lion Devant Dun;49.4105;5.2525;318;SW,W,NW;1;0;1;1;0;0;1;;49.4157;5.2493;195;http://www.paraglidingearth.com/?site=11468;0
19325;Londinières;49.8496;1.4105;175;SE,S;1;0;0;1;0;0;1;;;;;http://www.paraglidingearth.com/?site=19325;0
14872;Longuyon Villette;49.4832;5.57583;348;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=14872;0
23610;Loriaz;46.0394;6.91576;2020;E,SE,S;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23610;0
2746;Louviers;49.2122;1.18861;93;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2746;0
2666;Lozzi;42.3511;8.96722;1560;NE,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2666;0
2522;Lurcy levis;46.7133;2.94722;224;NE,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2522;0
2590;Lusigny sur barse;48.2525;4.269;123;NE,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2590;0
2829;Luzech;44.4939;1.28833;252;SE,S,SW;1;0;0;0;0;0;0;;44.4789;1.284;102;http://www.paraglidingearth.com/?site=2829;0
21919;Léoncel Ouest;44.9042;5.2069;1211;;1;0;1;1;0;0;0;Léoncel Village;44.9093;5.1926;911;http://www.paraglidingearth.com/?site=21919;0
23537;Léoncel Sud;44.9068;5.20528;1199;;1;;;;;;;;44.9091;5.19285;913;http://www.paraglidingearth.com/?site=23537;0
3013;Macot la plagne;45.4936;6.73417;2702;SW;1;0;0;0;0;0;0;;45.5061;6.709;2082;http://www.paraglidingearth.com/?site=3013;0
2647;Magnac lavalette;45.4958;0.26028;137;N,NE,E,SE,S,SW,W,NW;1;0;0;0;1;0;1;;;;;http://www.paraglidingearth.com/?site=2647;0
2920;Mail d'Eygarry;42.961;-0.66;1932;N,S;1;0;0;0;0;0;0;;42.9775;-0.60111;454;http://www.paraglidingearth.com/?site=2920;0
6909;Malay le Grand;48.165;3.3499;138;N,NE;1;0;1;1;0;0;1;;48.167;3.3517;80;http://www.paraglidingearth.com/?site=6909;0
14555;Malgrè Tout;49.9387;4.6537;341;SW;1;0;1;1;0;0;1;;;;;http://www.paraglidingearth.com/?site=14555;0
2778;Malleval;45.1317;5.44194;1326;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2778;0
22063;Manneville-sur-Risle;49.3557;0.53455;98;;1;0;0;0;0;0;1;;;;;http://www.paraglidingearth.com/?site=22063;0
11498;Marais de L'Onglaie;49.3677;-1.4571;-2;N,NE,E,S,SW,W;1;0;0;0;0;0;1;;;;;http://www.paraglidingearth.com/?site=11498;0
11501;Marais de Selsoif;49.369;-1.49;-1;SE,NW;1;0;0;0;0;0;1;;;;;http://www.paraglidingearth.com/?site=11501;0
2744;Marais vernier;49.4025;0.4672;106;N,NE;1;0;1;1;0;0;1;;49.405;0.4718;5;http://www.paraglidingearth.com/?site=2744;0
18727;Marbriere tower;43.678;6.92882;812;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=18727;0
22641;Margeriaz;45.6296;6.04154;1743;S,SW;1;0;0;0;0;0;0;;45.6095;6.02524;720;http://www.paraglidingearth.com/?site=22641;0
12643;Marlens;45.7775;6.3395;993;N,NE,E,SE,S,SW,W,NW;1;0;1;0;0;1;0;;45.7627;6.3413;463;http://www.paraglidingearth.com/?site=12643;0
3061;Marnaves - parapente;44.1061;1.885;362;SE;1;0;1;0;0;0;0;;44.1061;1.885;362;http://www.paraglidingearth.com/?site=3061;0
22122;Mas Rimbault SE;43.4747;3.73642;203;E,SE,S;1;0;1;1;0;0;0;Mas Rimbaund;43.4717;3.73578;136;http://www.paraglidingearth.com/?site=22122;0
2579;Massat - port de lers;42.8124;1.3937;1413;NW;1;0;0;0;0;0;0;;42.8224;1.38009;1028;http://www.paraglidingearth.com/?site=2579;0
11495;Massingy;47.908;4.5901;306;SE,S;1;1;1;1;0;0;0;;47.9061;4.5915;232;http://www.paraglidingearth.com/?site=11495;0
15230;Massognes / Jarzay;46.7636;0.0467;94;NE,SE,SW,NW;1;1;0;0;1;0;1;;;;;http://www.paraglidingearth.com/?site=15230;0
2699;Mathay;47.4314;6.7958;485;SW,W,NW;1;0;0;0;0;0;0;;47.4348;6.7884;339;http://www.paraglidingearth.com/?site=2699;0
2934;Mauroux (Pic dels Moros);42.5105;1.98852;2078;SE,S,SW;1;0;1;1;0;1;0;;42.5008;1.9856;1648;http://www.paraglidingearth.com/?site=2934;0
3020;Megeve;45.8333;6.6127;1754;N,NE,E,W,NW;1;0;1;0;0;1;0;;45.8364;6.58151;1020;http://www.paraglidingearth.com/?site=3020;0
2673;Meloisey;47.0392;4.72556;510;SE,S;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2673;0
2841;Mende est;44.515;3.45833;1050;E;1;0;0;0;0;0;0;;44.5188;3.4658;710;http://www.paraglidingearth.com/?site=2841;0
2839;Mende nord;44.5078;3.47778;1053;N;1;0;0;0;0;0;0;;44.5165;3.4755;703;http://www.paraglidingearth.com/?site=2839;0
2840;Mende sud;44.4903;3.51028;1026;S;1;0;0;0;0;0;0;;44.483;3.5104;772;http://www.paraglidingearth.com/?site=2840;0
2751;Menez-Hom (Menez Hom);48.2205;-4.2364;294;N,NE,W,NW;1;1;1;1;0;0;1;;48.2188;-4.2369;313;http://www.paraglidingearth.com/?site=2751;0
11102;Meribel;45.3778;6.6097;2611;N,SW,W,NW;1;0;0;0;0;0;0;;45.3844;6.5726;1521;http://www.paraglidingearth.com/?site=11102;0
2505;Merpuis;46.1228;5.44139;552;SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2505;0
2693;Metabief;46.7605;6.3571;0;N,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2693;0
2828;Meyronne;44.8822;1.60833;105;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2828;0
2884;Mieures - campagne les boulonnais;50.6217;1.9875;162;E,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2884;0
3039;Mieussy;46.1449;6.54591;1608;SE,S,SW,W;1;0;1;0;0;1;0;;46.1302;6.52535;592;http://www.paraglidingearth.com/?site=3039;0
2516;Mijoux;46.3664;6.01083;1314;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2516;0
2597;Millau - Brunas;44.0732;3.06407;717;N,NW;1;1;1;1;0;0;1;;44.0796;3.05643;468;http://www.paraglidingearth.com/?site=2597;0
14551;Millau -Puncho d Agast;44.1104;3.1009;802;N,SE,S,SW,W,NW;1;1;1;1;0;0;0;Millau plage;44.1142;3.08722;358;http://www.paraglidingearth.com/?site=14551;0
22951;Millau Golf;44.1079;3.08649;358;N,NE,SE,S,SW,NW;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=22951;0
22952;Millau Graufesenque;44.0991;3.09031;355;N,NE,SE,S,SW,NW;1;1;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=22952;0
22950;Millau Plage;44.1143;3.08739;359;N,NE,SE,S,SW,NW;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=22950;0
19836;Millylamartine;46.3416;4.6906;373;SE;1;0;0;1;0;0;0;;46.341;4.6915;339;http://www.paraglidingearth.com/?site=19836;0
14745;Mison;44.2779;5.8373;683;W;1;0;0;1;0;0;0;;44.2741;5.8315;531;http://www.paraglidingearth.com/?site=14745;0
2997;Modane - valfrejus;45.2511;6.66667;2417;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2997;0
2532;Molard;44.1331;5.96667;466;N,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2532;0
2551;Monaco- Roquebrune- Mont Gros;43.7657;7.44272;674;E,SE,S,SW;1;0;1;1;0;0;0;;43.759;7.45355;16;http://www.paraglidingearth.com/?site=2551;0
2653;Monceaux - bros;45.0647;1.89944;454;N,E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2653;0
2652;Monceaux - le temple;45.0496;1.92617;467;S,SW,W;1;0;0;0;0;0;0;;45.0469;1.90746;164;http://www.paraglidingearth.com/?site=2652;0
2654;Monceaux - puy du tour;45.0816;1.92129;386;SE,S,SW;1;0;0;0;0;0;0;;45.0762;1.9275;177;http://www.paraglidingearth.com/?site=2654;0
2655;Monceaux - treyssac entauve;45.0389;1.89639;377;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2655;0
10172;Mont Blanc;45.8333;6.8641;4536;N,S,NW;1;0;0;1;0;0;0;;45.9295;6.87663;1045;http://www.paraglidingearth.com/?site=10172;0
2755;Mont Bouquet;44.132;4.28545;597;N,NE,E,SE,S,SW;1;0;1;1;0;0;1;;44.1208;4.29121;281;http://www.paraglidingearth.com/?site=2755;0
22971;Mont Cabanes Graissessac;43.6923;3.06149;913;SE,S;1;;;;;;;Atterrissage  Graissessac;43.6773;3.0736;537;http://www.paraglidingearth.com/?site=22971;0
2694;Mont chateleu;46.99;6.57556;1282;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2694;0
2823;Mont d'alambre;44.9153;4.15917;1554;S,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2823;0
2692;Mont d'or;46.7325;6.36028;1290;E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2692;0
18808;Mont Dardon;46.6775;4.03611;480;N,NW;1;0;0;0;0;0;0;;46.6781;4.03222;391;http://www.paraglidingearth.com/?site=18808;0
2973;Mont Dardon Sud;46.6767;4.03667;495;S;1;0;0;0;0;0;0;null;46.671;4.03793;356;http://www.paraglidingearth.com/?site=2973;0
23441;Mont de Gez - Argelès Gazost;43.0072;-0.12386;1094;E,SE,S;1;1;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23441;0
3014;Mont de la chambre;45.3178;6.57833;2809;SW,W;1;0;1;0;0;1;0;;;;;http://www.paraglidingearth.com/?site=3014;0
14933;Mont de la Clique;49.8913;1.67737;172;W,NW;1;0;0;0;0;0;0;;49.8913;1.67412;103;http://www.paraglidingearth.com/?site=14933;0
2970;Mont de vannes;47.7581;6.62389;602;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2970;0
2821;Mont Denise;45.0594;3.85556;869;S,SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2821;0
2544;Mont guillaume;44.5683;6.42389;1472;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2544;0
2883;Mont hulin;50.6639;1.85;129;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2883;0
10863;Mont Jovet;45.4856;6.6393;2289;SE,S;1;1;1;0;0;1;0;;45.4423;6.6548;848;http://www.paraglidingearth.com/?site=10863;0
3042;Mont Lachat;45.8714;6.79389;2053;SW,W,NW;1;0;1;0;0;1;0;;45.9153;6.7058;579;http://www.paraglidingearth.com/?site=3042;0
2827;Mont mercou;44.9113;1.582;308;SE,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2827;0
2558;Mont mezenc;44.9103;4.1928;0;E,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2558;0
14634;Mont Ministre;45.469;4.6932;756;SE,S,SW;1;0;0;0;0;0;0;;45.4597;4.6952;462;http://www.paraglidingearth.com/?site=14634;0
18098;mont Moiran;47.622;6.34945;374;NE,E;1;1;0;1;0;0;0;;47.622;6.34945;374;http://www.paraglidingearth.com/?site=18098;0
2509;Mont Myon;46.3306;5.39694;614;SW,W,NW;1;0;1;1;0;0;0;;46.33;5.3882;362;http://www.paraglidingearth.com/?site=2509;0
19845;Mont pejus;46.5955;4.6397;339;SE,S;1;0;0;1;0;0;0;;46.59;4.6407;236;http://www.paraglidingearth.com/?site=19845;0
22841;Mont Pelat;45.5934;6.11338;1527;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22841;0
19842;Mont peloux;46.4927;4.7437;407;NW;1;0;1;1;0;0;0;;46.4977;4.7408;303;http://www.paraglidingearth.com/?site=19842;0
2807;Mont poupet;46.9702;5.8762;821;S,W,NW;1;0;1;1;0;0;0;;46.9714;5.8702;620;http://www.paraglidingearth.com/?site=2807;0
22092;Mont Saint Eloi;50.3292;2.65899;102;N,NE,E,SE,NW;1;0;0;0;1;0;1;;;;;http://www.paraglidingearth.com/?site=22092;0
14780;Mont Saint-Michel;48.3502;-3.9448;371;NE;1;1;1;1;0;0;1;;48.3474;-3.9405;316;http://www.paraglidingearth.com/?site=14780;0
